id,Horodateur,IP,Identifiant,Type,Statut,Ville,Pays,Latitude,Longitude,Operateur
3330,2021-04-09 12:51:12.096419+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3329,2021-04-09 12:50:11.860636+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3328,2021-04-09 12:49:30.556102+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3327,2021-04-09 12:48:50.92907+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3326,2021-04-09 12:48:24.644945+00,41.77.17.5,ony.david,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
3325,2021-04-09 12:48:01.42992+00,154.126.11.194,ranjalahy.satry,,Identifiant 'ranjalahy.satry' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3324,2021-04-09 12:47:48.564938+00,154.126.11.194,ranjalahy.satri,,Identifiant 'ranjalahy.satri' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3323,2021-04-09 12:47:23.513504+00,154.126.11.194,ranjalahy.satry,,Identifiant 'ranjalahy.satry' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3322,2021-04-09 12:47:14.05675+00,154.126.11.194,ranjalahy.satri,,Identifiant 'ranjalahy.satri' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3321,2021-04-09 12:46:06.306558+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3320,2021-04-09 12:45:18.733734+00,41.77.17.7,ony.david,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
3319,2021-04-09 12:45:02.358104+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3318,2021-04-09 12:44:46.553523+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3317,2021-04-09 12:44:17.086545+00,41.77.17.7,ony.christelle,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
3316,2021-04-09 12:44:16.22663+00,41.77.17.7,ony.christelle,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
3315,2021-04-09 12:43:49.050805+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3314,2021-04-09 12:43:47.949394+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3313,2021-04-09 12:43:47.170439+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3312,2021-04-09 12:43:46.369276+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3311,2021-04-09 12:43:45.635269+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3310,2021-04-09 12:43:44.761823+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3309,2021-04-09 12:43:43.98943+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3308,2021-04-09 12:43:43.214348+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3307,2021-04-09 12:43:42.37693+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3306,2021-04-09 12:43:41.54952+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3305,2021-04-09 12:43:40.722629+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3304,2021-04-09 12:43:39.569246+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3303,2021-04-09 12:43:38.259354+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3302,2021-04-09 12:43:28.212756+00,41.77.17.7,ony.christelle,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
3301,2021-04-09 12:43:24.734813+00,,ony.christelle,Eleve,Connexion valide,,,,,
3300,2021-04-09 12:43:07.592547+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3299,2021-04-09 12:42:50.707404+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3298,2021-04-09 12:41:57.744395+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3297,2021-04-09 12:41:52.768639+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3296,2021-04-09 12:40:59.224555+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3295,2021-04-09 12:40:11.955455+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3294,2021-04-09 12:39:54.947562+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3293,2021-04-09 12:39:51.519501+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3292,2021-04-09 12:39:14.203528+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3291,2021-04-09 12:38:26.921468+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3290,2021-04-09 12:38:00.948781+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3289,2021-04-09 12:37:31.819864+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3288,2021-04-09 12:36:59.50354+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3287,2021-04-09 12:35:50.922965+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3286,2021-04-09 12:35:47.384317+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3285,2021-04-09 12:34:23.581798+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3284,2021-04-09 12:34:09.081695+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3283,2021-04-09 12:34:08.321787+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3282,2021-04-09 12:34:07.57387+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3281,2021-04-09 12:34:06.776756+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3280,2021-04-09 12:34:05.761738+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3279,2021-04-09 12:34:05.001721+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3278,2021-04-09 12:34:04.246621+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3277,2021-04-09 12:34:03.506756+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3276,2021-04-09 12:34:02.660179+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3275,2021-04-09 12:33:59.642385+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3274,2021-04-09 12:33:57.119387+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3273,2021-04-09 12:33:55.11336+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3272,2021-04-09 12:33:53.451138+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3271,2021-04-09 12:33:52.337969+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3270,2021-04-09 12:33:51.487264+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3269,2021-04-09 12:33:50.596758+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3268,2021-04-09 12:33:49.526725+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3267,2021-04-09 12:33:48.397715+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3266,2021-04-09 12:33:46.858245+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3265,2021-04-09 12:33:44.769365+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3264,2021-04-09 12:33:43.12948+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3263,2021-04-09 12:33:42.071102+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3262,2021-04-09 12:33:40.851886+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3261,2021-04-09 12:33:36.361138+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3260,2021-04-09 12:31:00.020215+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3259,2021-04-09 12:30:51.270787+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3258,2021-04-09 12:30:50.250818+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3257,2021-04-09 12:30:49.55555+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3256,2021-04-09 12:30:48.800966+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3255,2021-04-09 12:30:48.070337+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3254,2021-04-09 12:30:47.019674+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3253,2021-04-09 12:30:46.156745+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3252,2021-04-09 12:30:45.183997+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3251,2021-04-09 12:30:44.235026+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3250,2021-04-09 12:30:43.34361+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3249,2021-04-09 12:30:42.559743+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3248,2021-04-09 12:30:41.63211+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3247,2021-04-09 12:30:39.882125+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3246,2021-04-09 12:30:38.501892+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3245,2021-04-09 12:30:37.267783+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3244,2021-04-09 12:30:35.854804+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3243,2021-04-09 12:30:34.900004+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3242,2021-04-09 12:30:34.045098+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3241,2021-04-09 12:30:32.974698+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3240,2021-04-09 12:30:32.041605+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3239,2021-04-09 12:30:31.122728+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3238,2021-04-09 12:30:28.661667+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3237,2021-04-09 12:29:59.314694+00,41.74.210.207,razaiarivony.fanjatiana,Prof,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
3236,2021-04-09 12:29:49.672411+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3235,2021-04-09 12:29:48.824306+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3234,2021-04-09 12:29:47.998734+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3233,2021-04-09 12:29:47.166141+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3232,2021-04-09 12:29:45.921987+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3231,2021-04-09 12:29:44.640001+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3230,2021-04-09 12:29:43.796314+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3229,2021-04-09 12:29:42.925375+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3228,2021-04-09 12:29:41.906673+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3227,2021-04-09 12:29:40.84008+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3226,2021-04-09 12:29:38.861011+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3225,2021-04-09 12:29:37.774131+00,41.74.210.207,razaiarivony.fanjatiana,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Orange Madagascar
3224,2021-04-09 12:29:37.716375+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
3223,2021-04-09 12:29:36.288192+00,154.126.11.194,ranjalahy.kanto,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
